Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
23,Yes,Non-Travel,1280,Sales,13,2,Life Sciences,1,141,1,Male,91,3,4,Research Scientist,1,Divorced,9216,5043,3,Y,Yes,21,2,4,80,2,22,4,1,14,6,14,3
28,No,Non-Travel,1482,Research & Development,2,3,Life Sciences,1,142,3,Male,74,1,4,Research Scientist,4,Divorced,12489,8884,8,Y,Yes,24,3,3,80,3,24,1,4,14,17,5,6
23,Yes,Non-Travel,1014,Sales,17,3,Life Sciences,1,143,4,Male,90,4,3,Laboratory Technician,4,Single,16903,17066,0,Y,No,20,3,4,80,3,25,0,2,7,7,1,2
57,Yes,Travel_Frequently,886,Research & Development,5,3,Life Sciences,1,144,4,Male,87,4,2,Healthcare Representative,1,Single,5813,9746,1,Y,Yes,11,4,2,80,3,11,5,4,21,11,9,7
49,Yes,Non-Travel,308,Research & Development,10,1,Other,1,145,3,Male,59,3,4,Human Resources,4,Married,4965,4088,8,Y,No,11,1,3,80,1,36,0,4,24,17,14,3
33,No,Travel_Frequently,270,Human Resources,6,3,Marketing,1,146,1,Female,61,4,3,Human Resources,4,Single,16821,2807,0,Y,No,10,4,1,80,1,33,2,2,3,18,14,7
28,Yes,Travel_Frequently,617,Human Resources,17,4,Other,1,147,4,Female,84,2,2,Research Scientist,3,Single,11820,23260,1,Y,Yes,18,2,2,80,1,9,5,2,10,11,1,6
26,No,Travel_Rarely,1433,Research & Development,13,4,Life Sciences,1,148,2,Male,33,4,4,Manager,1,Married,12012,5036,6,Y,No,12,4,2,80,2,19,2,4,10,18,8,11
44,Yes,Non-Travel,1261,Research & Development,8,4,Technical Degree,1,149,4,Male,56,4,3,Manufacturing Director,2,Divorced,3721,7790,1,Y,No,21,1,1,80,2,5,1,1,19,12,13,8
43,Yes,Non-Travel,973,Sales,28,2,Life Sciences,1,150,3,Female,73,3,2,Research Scientist,3,Single,18360,17017,8,Y,No,21,3,2,80,2,14,4,4,18,5,0,1
51,Yes,Travel_Rarely,505,Human Resources,11,4,Technical Degree,1,151,3,Male,97,3,5,Healthcare Representative,4,Divorced,2214,4125,6,Y,Yes,12,4,3,80,2,2,5,4,12,0,9,14
39,Yes,Travel_Frequently,711,Research & Development,11,3,Marketing,1,152,1,Male,87,4,3,Laboratory Technician,2,Divorced,8260,10163,5,Y,No,16,4,4,80,2,31,2,4,0,9,10,12
44,No,Non-Travel,935,Sales,6,4,Other,1,153,1,Male,33,4,4,Manager,1,Single,4571,13514,6,Y,No,20,1,1,80,1,26,4,1,22,8,12,3
38,No,Non-Travel,939,Sales,18,4,Technical Degree,1,154,4,Female,63,4,1,Sales Representative,4,Married,9649,14243,7,Y,No,20,4,3,80,3,12,5,2,21,18,13,3
57,No,Travel_Rarely,534,Research & Development,27,1,Medical,1,155,4,Female,61,3,3,Manufacturing Director,3,Married,9424,9808,6,Y,Yes,10,3,3,80,0,9,3,1,6,6,5,14
50,No,Non-Travel,140,Research & Development,3,3,Medical,1,156,2,Female,30,1,2,Human Resources,4,Married,11152,3609,6,Y,No,14,3,1,80,2,2,3,1,24,4,5,14
24,No,Non-Travel,983,Sales,17,4,Marketing,1,157,1,Male,87,2,4,Human Resources,3,Single,4936,16297,0,Y,No,15,3,3,80,2,9,4,2,24,4,9,10
40,Yes,Travel_Frequently,142,Sales,17,1,Technical Degree,1,158,2,Male,99,4,4,Sales Representative,4,Divorced,18523,4755,1,Y,No,21,4,4,80,2,28,4,2,3,9,0,1
50,Yes,Travel_Rarely,1220,Human Resources,25,2,Other,1,159,3,Female,75,1,4,Sales Representative,2,Divorced,16195,18088,1,Y,No,13,2,1,80,1,14,5,3,18,12,5,6
20,No,Travel_Rarely,584,Sales,2,4,Marketing,1,160,3,Male,63,4,4,Sales Executive,4,Single,14032,5098,5,Y,Yes,12,2,3,80,2,22,0,4,17,13,14,0
44,Yes,Travel_Frequently,228,Human Resources,28,1,Life Sciences,1,161,3,Female,74,2,3,Human Resources,2,Single,14883,10784,1,Y,No,17,2,4,80,0,31,3,2,20,4,10,3
46,No,Travel_Rarely,1383,Research & Development,22,4,Life Sciences,1,162,2,Male,95,1,5,Laboratory Technician,2,Single,1354,7500,9,Y,Yes,19,1,1,80,1,20,1,1,1,2,7,7
41,No,Travel_Frequently,954,Sales,23,2,Technical Degree,1,163,3,Male,56,1,5,Sales Executive,2,Married,19295,23169,9,Y,No,23,1,2,80,3,16,1,2,6,1,6,2
27,No,Travel_Frequently,927,Human Resources,7,3,Life Sciences,1,164,1,Male,54,2,4,Laboratory Technician,2,Married,2929,7536,4,Y,Yes,11,4,3,80,0,6,1,2,11,7,7,13
31,No,Travel_Rarely,181,Human Resources,17,2,Medical,1,165,3,Female,85,2,5,Human Resources,1,Single,4187,12482,0,Y,Yes,16,1,4,80,1,0,0,2,19,4,8,9
20,Yes,Travel_Rarely,988,Sales,3,1,Medical,1,166,2,Male,31,1,5,Laboratory Technician,1,Single,1793,3222,8,Y,Yes,14,1,2,80,3,34,3,2,16,8,8,10
53,No,Travel_Frequently,904,Human Resources,25,2,Life Sciences,1,167,2,Female,36,3,4,Healthcare Representative,2,Married,19310,18604,6,Y,No,11,2,4,80,2,33,3,1,16,18,11,13
58,Yes,Travel_Rarely,533,Human Resources,7,2,Other,1,168,4,Male,65,3,2,Manager,1,Single,12538,4982,2,Y,Yes,14,3,2,80,0,14,2,2,27,13,3,7
29,No,Travel_Rarely,388,Research & Development,12,1,Medical,1,169,1,Female,41,1,4,Research Scientist,2,Single,9216,12330,5,Y,Yes,17,3,3,80,1,34,5,4,22,8,7,7
46,Yes,Non-Travel,742,Human Resources,5,3,Technical Degree,1,170,1,Female,99,1,5,Sales Representative,2,Single,9993,17736,2,Y,Yes,14,1,2,80,2,21,3,4,19,5,12,4
48,No,Non-Travel,505,Sales,10,4,Other,1,171,4,Male,38,3,1,Sales Representative,1,Married,18632,4223,3,Y,No,11,3,3,80,0,30,1,1,2,3,0,5
55,Yes,Travel_Rarely,710,Sales,19,3,Other,1,172,2,Female,45,1,3,Human Resources,4,Married,13740,6320,3,Y,Yes,19,2,2,80,3,17,1,2,10,1,0,7
57,Yes,Travel_Rarely,227,Human Resources,6,1,Life Sciences,1,173,4,Female,70,3,2,Manager,2,Single,3185,22368,6,Y,No,22,2,2,80,3,33,5,4,19,17,14,9
38,Yes,Travel_Frequently,684,Human Resources,20,3,Medical,1,174,4,Female,32,2,5,Manager,2,Divorced,17446,6776,0,Y,Yes,12,2,1,80,1,36,4,4,15,6,12,2
53,No,Travel_Frequently,1456,Research & Development,7,3,Marketing,1,175,3,Female,64,2,3,Research Scientist,3,Divorced,4031,7846,1,Y,Yes,21,4,2,80,2,26,1,2,13,9,13,7
53,Yes,Non-Travel,1353,Human Resources,11,1,Other,1,176,1,Female,70,3,2,Healthcare Representative,4,Divorced,16330,7048,2,Y,Yes,19,2,4,80,1,35,5,4,20,6,4,11
41,No,Travel_Frequently,1097,Sales,9,3,Technical Degree,1,177,1,Male,93,4,5,Laboratory Technician,4,Divorced,1273,20354,8,Y,Yes,22,4,1,80,3,5,0,2,10,3,1,5
29,Yes,Travel_Rarely,220,Human Resources,3,3,Life Sciences,1,178,3,Female,73,2,2,Human Resources,1,Single,9686,9526,9,Y,No,17,3,1,80,3,18,4,1,21,12,8,0
51,Yes,Travel_Rarely,1200,Human Resources,23,3,Technical Degree,1,179,2,Female,52,4,2,Research Scientist,1,Married,16387,19891,9,Y,No,12,3,4,80,3,33,5,4,16,3,13,12
38,No,Travel_Rarely,402,Sales,18,4,Other,1,180,4,Male,48,1,4,Laboratory Technician,4,Divorced,15890,6298,3,Y,No,19,4,2,80,1,3,4,4,0,0,8,5
44,No,Travel_Rarely,1331,Sales,6,2,Marketing,1,181,4,Male,65,3,2,Manager,1,Single,18424,8654,6,Y,Yes,10,4,1,80,3,13,4,3,27,16,7,7
55,Yes,Travel_Rarely,1291,Sales,23,2,Technical Degree,1,182,2,Male,47,2,5,Sales Executive,3,Married,17232,15523,8,Y,Yes,20,1,1,80,3,13,5,4,0,11,7,4
22,Yes,Travel_Rarely,952,Research & Development,26,1,Other,1,183,1,Female,82,4,1,Healthcare Representative,4,Married,5161,19045,6,Y,Yes,18,1,3,80,0,35,0,2,11,10,1,3
32,No,Travel_Rarely,1479,Human Resources,27,1,Life Sciences,1,184,3,Female,93,3,3,Human Resources,2,Single,18776,10883,4,Y,Yes,16,3,1,80,0,21,3,4,25,14,3,10
56,No,Travel_Frequently,670,Research & Development,25,3,Other,1,185,4,Female,74,2,5,Healthcare Representative,1,Single,3791,9486,4,Y,Yes,10,1,1,80,3,39,0,2,3,17,5,9
59,Yes,Travel_Rarely,1004,Research & Development,14,3,Medical,1,186,1,Female,32,2,3,Human Resources,3,Single,17226,24124,7,Y,Yes,17,4,2,80,2,1,3,2,27,7,4,5
24,Yes,Travel_Frequently,891,Research & Development,8,1,Technical Degree,1,187,3,Male,37,4,1,Human Resources,3,Single,17302,16202,4,Y,Yes,21,2,4,80,2,39,5,4,21,4,9,0
32,No,Travel_Rarely,1438,Research & Development,25,1,Marketing,1,188,1,Male,67,3,1,Sales Representative,4,Divorced,19336,17630,8,Y,No,19,4,2,80,3,4,4,4,2,5,13,1
34,No,Non-Travel,1168,Sales,29,3,Medical,1,189,2,Male,38,1,4,Manufacturing Director,2,Single,5001,17644,0,Y,No,13,2,4,80,0,20,1,1,25,10,3,12
42,No,Travel_Frequently,964,Human Resources,24,1,Medical,1,190,2,Female,66,4,1,Manufacturing Director,1,Single,14103,8651,2,Y,No,17,3,1,80,1,35,5,4,5,8,4,3
51,Yes,Travel_Frequently,823,Sales,26,3,Life Sciences,1,191,2,Male,94,3,5,Manager,4,Single,4687,17914,8,Y,Yes,17,3,2,80,2,37,0,1,25,1,5,4
50,No,Travel_Rarely,288,Research & Development,27,3,Other,1,192,2,Male,81,2,4,Human Resources,4,Single,2019,5636,8,Y,No,24,1,4,80,0,0,1,3,6,6,6,3
31,Yes,Travel_Rarely,1387,Sales,18,1,Medical,1,193,1,Male,86,4,5,Research Scientist,3,Divorced,11020,21434,8,Y,No,24,4,2,80,1,1,2,4,25,13,0,14
38,No,Non-Travel,1033,Sales,3,1,Other,1,194,3,Female,71,2,5,Human Resources,1,Divorced,12433,16692,3,Y,Yes,13,3,2,80,1,33,0,4,29,1,2,5
40,Yes,Travel_Rarely,108,Sales,6,4,Life Sciences,1,195,1,Female,74,2,2,Manufacturing Director,4,Married,6680,7723,3,Y,Yes,19,4,1,80,1,23,0,4,19,0,2,9
47,Yes,Travel_Rarely,1302,Human Resources,27,2,Technical Degree,1,196,2,Male,59,4,3,Research Scientist,1,Married,8493,3715,3,Y,No,18,1,2,80,2,19,3,2,18,15,4,9
46,Yes,Travel_Rarely,1058,Human Resources,4,3,Medical,1,197,2,Male,34,2,3,Research Scientist,4,Single,3551,14193,4,Y,No,21,4,2,80,3,33,5,4,27,11,2,7
59,No,Travel_Rarely,680,Research & Development,17,1,Life Sciences,1,198,1,Female,63,4,4,Manufacturing Director,4,Single,3114,24789,1,Y,Yes,12,4,2,80,3,5,0,4,18,10,10,12
56,Yes,Travel_Frequently,1237,Research & Development,22,2,Technical Degree,1,199,1,Female,85,4,3,Research Scientist,2,Divorced,5530,4601,3,Y,Yes,17,2,4,80,2,15,0,1,8,15,6,12
29,No,Travel_Rarely,392,Research & Development,9,4,Other,1,200,4,Male,64,4,1,Sales Representative,4,Divorced,5746,20893,6,Y,Yes,16,4,1,80,1,39,0,3,22,0,7,3
58,Yes,Travel_Frequently,1432,Research & Development,14,4,Other,1,201,1,Female,77,1,5,Sales Executive,1,Married,10871,13705,1,Y,No,16,1,1,80,0,7,3,3,7,0,0,2
35,No,Non-Travel,541,Research & Development,15,4,Other,1,202,3,Male,34,1,4,Healthcare Representative,3,Single,17600,14311,0,Y,Yes,19,2,2,80,1,25,3,1,19,4,0,7
38,Yes,Travel_Frequently,712,Research & Development,20,4,Life Sciences,1,203,1,Male,51,3,4,Manufacturing Director,4,Married,8464,8997,9,Y,Yes,18,1,3,80,2,2,4,3,11,14,9,12
53,Yes,Non-Travel,146,Research & Development,6,4,Medical,1,204,2,Female,30,3,1,Human Resources,1,Single,8809,11915,5,Y,Yes,10,4,4,80,1,21,2,1,2,6,2,14
32,No,Travel_Rarely,517,Sales,22,3,Life Sciences,1,205,3,Female,58,3,2,Research Scientist,2,Single,10252,4519,9,Y,Yes,15,1,4,80,1,20,2,2,26,4,1,11
31,No,Travel_Rarely,157,Human Resources,10,4,Other,1,206,4,Female,33,2,3,Sales Representative,1,Married,15773,2504,1,Y,No,16,2,3,80,0,32,2,2,20,16,10,5
48,No,Non-Travel,852,Research & Development,12,3,Medical,1,207,1,Male,80,4,1,Sales Representative,4,Single,16086,5257,9,Y,Yes,12,3,2,80,2,18,5,1,27,5,11,9
50,Yes,Travel_Rarely,557,Sales,27,3,Life Sciences,1,208,1,Male,75,4,1,Sales Executive,1,Married,13998,23423,6,Y,No,12,1,3,80,0,19,0,3,6,0,0,10
47,No,Travel_Frequently,643,Sales,14,4,Medical,1,209,3,Male,51,4,3,Healthcare Representative,3,Married,11039,14177,7,Y,No,20,1,1,80,2,19,1,1,28,17,1,14
58,No,Non-Travel,1112,Human Resources,11,2,Life Sciences,1,210,3,Female,91,1,5,Human Resources,1,Married,12947,9217,6,Y,No,15,1,2,80,1,35,4,2,22,18,10,11
47,Yes,Travel_Rarely,1152,Human Resources,16,1,Life Sciences,1,211,4,Male,49,4,4,Human Resources,2,Divorced,18310,23963,4,Y,Yes,18,2,1,80,1,33,0,1,18,14,4,3
22,Yes,Travel_Frequently,1389,Sales,11,1,Technical Degree,1,212,2,Male,46,4,1,Laboratory Technician,2,Divorced,13602,22261,8,Y,Yes,22,2,2,80,3,3,2,2,18,17,5,11
33,Yes,Travel_Rarely,885,Research & Development,25,3,Other,1,213,1,Male,98,3,5,Human Resources,3,Single,7444,19917,4,Y,No,23,4,3,80,1,1,0,4,1,2,4,0
23,No,Non-Travel,1335,Human Resources,16,2,Marketing,1,214,1,Male,63,1,2,Manager,3,Married,10910,8892,0,Y,Yes,21,1,1,80,2,29,1,2,26,0,14,7
33,No,Travel_Frequently,159,Human Resources,17,1,Other,1,215,2,Female,80,4,2,Laboratory Technician,3,Married,11070,17180,6,Y,Yes,19,2,1,80,2,6,2,4,8,12,9,5
44,No,Non-Travel,1274,Sales,12,4,Technical Degree,1,216,3,Female,94,1,4,Human Resources,4,Single,16966,11230,5,Y,No,12,3,4,80,0,9,4,1,25,2,11,1
22,No,Non-Travel,638,Research & Development,26,3,Technical Degree,1,217,4,Male,86,2,3,Sales Executive,2,Single,2214,17803,9,Y,Yes,18,2,2,80,3,3,5,3,19,8,8,12
26,Yes,Travel_Rarely,641,Human Resources,19,1,Marketing,1,218,4,Male,63,4,4,Manager,4,Married,17712,20763,8,Y,No,21,2,3,80,1,39,0,1,17,15,13,4
46,Yes,Non-Travel,1294,Sales,25,2,Technical Degree,1,219,2,Male,36,3,4,Sales Representative,1,Single,3246,18454,3,Y,Yes,19,1,3,80,2,22,1,4,12,12,4,1
38,Yes,Non-Travel,1495,Human Resources,2,3,Other,1,220,1,Male,47,2,2,Laboratory Technician,4,Married,12650,8467,7,Y,Yes,14,3,2,80,0,24,5,4,26,15,2,0
49,No,Non-Travel,514,Research & Development,21,2,Technical Degree,1,221,3,Female,79,2,4,Human Resources,4,Single,16768,3188,1,Y,Yes,23,1,3,80,1,19,4,1,29,4,10,14
59,No,Travel_Rarely,449,Human Resources,9,4,Life Sciences,1,222,3,Male,82,4,1,Human Resources,3,Single,6139,4063,8,Y,Yes,11,1,3,80,1,2,5,2,15,0,7,7
57,Yes,Travel_Frequently,1250,Sales,14,3,Other,1,223,2,Male,62,3,1,Research Scientist,1,Single,8593,16044,8,Y,No,12,2,4,80,1,25,3,1,22,10,12,8
54,No,Travel_Frequently,251,Sales,9,1,Marketing,1,224,4,Male,84,3,4,Manufacturing Director,3,Single,15616,4538,4,Y,Yes,24,1,4,80,3,11,1,1,1,18,10,6
26,Yes,Travel_Frequently,1287,Research & Development,25,4,Marketing,1,225,4,Female,45,4,3,Healthcare Representative,3,Married,14985,11755,8,Y,Yes,15,4,4,80,2,35,3,2,27,12,6,6
18,No,Travel_Rarely,391,Human Resources,7,2,Marketing,1,226,2,Female,69,4,2,Research Scientist,3,Married,16433,17139,2,Y,No,14,1,1,80,2,7,5,3,12,19,10,9
59,Yes,Non-Travel,715,Sales,24,2,Other,1,227,1,Female,62,1,4,Human Resources,1,Married,9405,13414,6,Y,Yes,21,1,4,80,1,13,2,2,20,16,9,11
54,No,Travel_Frequently,510,Human Resources,8,4,Medical,1,228,4,Male,68,3,4,Laboratory Technician,1,Married,4468,20781,7,Y,No,17,4,4,80,1,4,0,2,4,19,0,3
53,Yes,Travel_Rarely,914,Research & Development,7,2,Other,1,229,3,Female,83,4,5,Sales Representative,3,Divorced,16816,8575,1,Y,No,11,4,2,80,1,6,4,3,23,13,13,11
20,Yes,Travel_Frequently,1085,Human Resources,26,1,Other,1,230,2,Male,32,3,1,Sales Executive,2,Single,11530,18960,9,Y,Yes,22,3,1,80,0,11,2,2,9,12,9,5
32,No,Travel_Rarely,1492,Sales,16,2,Marketing,1,231,4,Male,82,3,4,Laboratory Technician,1,Married,18793,9820,8,Y,No,15,1,3,80,0,28,4,4,16,10,12,0
55,Yes,Travel_Frequently,260,Sales,8,1,Technical Degree,1,232,2,Female,37,1,2,Manufacturing Director,4,Divorced,1099,19497,6,Y,No,15,4,3,80,3,29,1,1,16,18,3,12
51,Yes,Travel_Frequently,1183,Human Resources,1,4,Other,1,233,1,Female,36,3,4,Healthcare Representative,3,Divorced,7878,2255,4,Y,Yes,10,2,2,80,0,18,5,1,28,0,9,6
26,No,Travel_Frequently,199,Human Resources,26,2,Life Sciences,1,234,4,Male,44,3,4,Sales Executive,4,Divorced,12532,11027,6,Y,Yes,19,1,1,80,1,28,4,2,29,16,2,3
30,Yes,Travel_Rarely,1078,Human Resources,25,3,Technical Degree,1,235,3,Male,49,2,1,Research Scientist,4,Married,6321,14970,5,Y,Yes,15,3,3,80,2,36,1,3,0,18,2,4
54,Yes,Non-Travel,327,Research & Development,20,2,Marketing,1,236,3,Male,37,1,2,Healthcare Representative,1,Married,3572,18791,1,Y,Yes,15,3,4,80,1,5,0,2,18,1,9,4
42,No,Travel_Rarely,822,Sales,29,1,Medical,1,237,3,Male,41,4,3,Healthcare Representative,2,Single,8089,14977,9,Y,Yes,22,4,3,80,0,35,4,4,21,17,13,8
33,Yes,Travel_Rarely,668,Human Resources,23,4,Technical Degree,1,238,3,Female,55,1,5,Manufacturing Director,2,Married,5474,21796,5,Y,Yes,21,4,1,80,0,18,0,1,13,16,4,5
52,No,Non-Travel,801,Human Resources,3,1,Technical Degree,1,239,3,Male,38,4,3,Healthcare Representative,2,Single,13303,4694,2,Y,Yes,24,2,4,80,2,21,1,4,26,11,10,6
36,No,Non-Travel,102,Sales,3,1,Life Sciences,1,240,4,Male,51,4,5,Research Scientist,4,Divorced,10514,10097,9,Y,No,18,4,3,80,2,15,2,3,12,4,12,12
32,No,Travel_Rarely,237,Human Resources,2,4,Life Sciences,1,241,1,Female,51,2,5,Sales Executive,1,Married,8409,4502,6,Y,Yes,23,3,3,80,1,15,1,4,3,17,13,13
47,Yes,Non-Travel,473,Research & Development,22,4,Technical Degree,1,242,1,Male,45,2,1,Sales Executive,1,Married,7223,15669,9,Y,Yes,13,3,2,80,1,38,1,2,12,3,6,13
29,No,Non-Travel,372,Human Resources,20,4,Marketing,1,243,4,Male,86,3,5,Manager,4,Married,14713,14144,3,Y,No,24,3,3,80,3,38,4,4,14,18,7,14
40,Yes,Travel_Frequently,188,Research & Development,19,3,Marketing,1,244,2,Female,58,1,4,Human Resources,2,Married,8352,8433,3,Y,Yes,18,2,1,80,3,12,5,1,10,17,10,13
47,No,Travel_Frequently,900,Research & Development,7,4,Technical Degree,1,245,3,Female,44,3,5,Sales Executive,2,Married,3605,12619,9,Y,No,18,2,1,80,1,27,4,1,22,9,10,11
44,No,Non-Travel,859,Sales,2,4,Other,1,246,1,Male,61,1,4,Manufacturing Director,4,Single,13221,23721,6,Y,No,10,3,4,80,0,20,3,3,18,17,0,5
39,No,Travel_Frequently,533,Research & Development,3,4,Other,1,247,3,Male,62,4,3,Healthcare Representative,4,Single,3648,23805,6,Y,Yes,14,4,1,80,0,20,5,3,24,2,5,10
51,Yes,Travel_Frequently,1017,Sales,7,4,Other,1,248,3,Female,68,1,3,Manufacturing Director,4,Divorced,17613,6961,7,Y,No,12,1,1,80,3,2,3,1,15,14,14,4
31,Yes,Travel_Frequently,121,Human Resources,11,1,Marketing,1,249,3,Female,76,2,3,Sales Executive,4,Married,4749,18933,9,Y,No,16,3,3,80,3,15,0,4,20,16,7,3
56,No,Non-Travel,1335,Research & Development,12,4,Technical Degree,1,250,4,Male,35,3,2,Human Resources,2,Divorced,4451,22525,6,Y,No,15,2,4,80,0,13,2,3,28,14,7,4
58,No,Non-Travel,705,Sales,27,4,Medical,1,251,3,Male,35,3,3,Laboratory Technician,4,Divorced,14176,5580,9,Y,Yes,16,2,1,80,0,14,5,1,27,14,9,12
42,Yes,Travel_Frequently,511,Human Resources,17,2,Other,1,252,2,Female,55,3,1,Human Resources,2,Single,8703,21546,4,Y,Yes,11,4,4,80,1,28,1,3,22,9,3,12
41,No,Travel_Rarely,221,Research & Development,18,1,Marketing,1,253,1,Male,75,4,2,Laboratory Technician,3,Divorced,8775,16857,4,Y,No,17,4,2,80,0,8,5,4,28,4,13,12
20,Yes,Non-Travel,538,Sales,1,4,Life Sciences,1,254,2,Female,47,1,5,Sales Representative,1,Married,11769,18091,3,Y,No,12,4,3,80,2,22,4,4,4,11,9,12
43,Yes,Travel_Frequently,1271,Research & Development,16,2,Marketing,1,255,2,Female,99,2,2,Sales Representative,2,Single,10991,18291,1,Y,Yes,10,4,1,80,0,0,2,3,27,10,9,13
42,No,Travel_Frequently,767,Research & Development,6,4,Life Sciences,1,256,3,Male,35,4,3,Laboratory Technician,3,Married,16385,10129,8,Y,No,13,4,3,80,2,18,5,1,15,14,4,5
55,No,Travel_Rarely,1476,Sales,4,1,Medical,1,257,1,Female,90,4,5,Human Resources,3,Divorced,13403,8377,7,Y,Yes,20,3,1,80,2,17,2,4,2,12,2,12
34,No,Non-Travel,166,Sales,28,3,Technical Degree,1,258,2,Female,72,3,1,Laboratory Technician,4,Single,15231,20567,5,Y,Yes,14,4,4,80,3,8,1,3,29,7,5,2
28,Yes,Travel_Frequently,815,Human Resources,25,2,Other,1,259,1,Male,44,1,3,Laboratory Technician,2,Single,12760,5853,1,Y,Yes,23,3,2,80,1,18,5,1,5,6,12,1
44,Yes,Travel_Rarely,1450,Sales,24,2,Other,1,260,3,Male,78,4,5,Healthcare Representative,3,Married,5257,10643,0,Y,No,20,3,1,80,3,0,0,3,11,17,11,13
31,No,Travel_Frequently,682,Human Resources,28,1,Other,1,261,4,Male,81,2,3,Laboratory Technician,3,Single,12274,11307,5,Y,Yes,12,4,1,80,2,27,0,4,18,9,6,11
30,No,Travel_Frequently,496,Research & Development,29,4,Medical,1,262,3,Female,95,3,3,Manufacturing Director,4,Divorced,6091,21699,4,Y,No,11,3,2,80,2,36,0,3,0,0,13,8
23,Yes,Travel_Rarely,155,Human Resources,25,1,Technical Degree,1,263,2,Male,81,3,4,Manufacturing Director,1,Divorced,18898,24650,9,Y,Yes,23,3,3,80,2,25,5,1,11,11,13,5
19,Yes,Travel_Rarely,1167,Human Resources,20,1,Marketing,1,264,4,Female,72,3,1,Research Scientist,2,Single,5977,2151,3,Y,No,11,1,1,80,2,26,4,3,13,15,6,5
24,No,Non-Travel,831,Research & Development,8,2,Other,1,265,3,Male,52,3,2,Sales Representative,3,Divorced,5832,24593,1,Y,Yes,10,2,3,80,0,22,5,3,1,13,3,1
41,No,Non-Travel,600,Research & Development,5,1,Technical Degree,1,266,2,Male,60,2,5,Laboratory Technician,3,Married,5135,9159,3,Y,Yes,12,1,3,80,3,24,1,2,10,7,9,14
41,Yes,Travel_Frequently,797,Sales,10,4,Other,1,267,2,Female,53,1,2,Sales Representative,1,Single,13399,10896,2,Y,No,11,4,2,80,3,23,5,1,28,0,1,13
36,No,Travel_Frequently,180,Sales,13,1,Technical Degree,1,268,1,Female,81,3,5,Healthcare Representative,1,Married,5923,14369,9,Y,No,18,4,2,80,0,29,5,1,27,3,7,4
55,No,Travel_Rarely,1169,Research & Development,26,3,Medical,1,269,3,Female,82,2,1,Manager,2,Married,12960,7803,5,Y,No,21,4,4,80,3,6,4,4,1,7,7,2
45,No,Non-Travel,853,Human Resources,19,4,Technical Degree,1,270,2,Female,54,3,5,Healthcare Representative,3,Married,18219,6654,2,Y,Yes,15,2,1,80,2,31,5,3,17,1,12,8
30,No,Non-Travel,476,Research & Development,19,2,Other,1,271,1,Female,93,1,1,Research Scientist,4,Single,10069,17133,7,Y,Yes,11,1,3,80,0,13,1,4,11,18,10,8
39,Yes,Non-Travel,592,Research & Development,8,2,Other,1,272,1,Female,61,3,3,Healthcare Representative,1,Single,11726,2633,7,Y,No,19,2,1,80,2,11,1,4,1,18,11,13
35,Yes,Travel_Frequently,886,Research & Development,14,4,Other,1,273,3,Male,46,4,2,Healthcare Representative,2,Married,19321,4986,8,Y,Yes,11,3,3,80,1,5,1,4,12,11,4,10
25,No,Non-Travel,1324,Research & Development,26,4,Other,1,274,1,Male,74,1,1,Human Resources,1,Married,12839,8556,5,Y,Yes,20,3,1,80,1,27,2,3,9,7,3,2
39,No,Non-Travel,560,Research & Development,19,1,Life Sciences,1,275,1,Male,93,1,1,Manager,2,Divorced,15861,14488,4,Y,No,19,1,2,80,1,39,1,1,24,18,12,3
26,No,Travel_Frequently,1395,Research & Development,12,4,Technical Degree,1,276,4,Female,61,3,5,Sales Representative,1,Divorced,3120,19278,0,Y,Yes,14,1,3,80,0,35,1,3,4,12,3,4
38,No,Travel_Frequently,551,Human Resources,2,3,Medical,1,277,3,Male,41,2,1,Sales Executive,2,Single,11548,5953,6,Y,Yes,13,3,2,80,1,4,5,4,11,1,14,3
25,Yes,Travel_Rarely,1271,Human Resources,13,4,Marketing,1,278,2,Female,86,4,4,Laboratory Technician,3,Divorced,19301,24953,7,Y,Yes,13,2,4,80,1,21,5,4,24,10,12,5
48,Yes,Travel_Frequently,890,Sales,19,4,Other,1,279,3,Male,96,1,2,Manager,1,Divorced,18307,7627,3,Y,No,13,2,3,80,3,10,2,2,19,16,11,3
18,Yes,Travel_Rarely,1196,Research & Development,19,4,Technical Degree,1,280,3,Female,34,1,1,Human Resources,4,Married,7512,3928,0,Y,No,18,2,4,80,1,32,3,4,10,19,11,14
39,Yes,Travel_Frequently,277,Human Resources,18,3,Other,1,281,1,Male,42,2,1,Sales Executive,2,Married,7352,20139,5,Y,Yes,20,1,4,80,0,37,1,1,20,5,1,6
45,Yes,Non-Travel,137,Research & Development,26,4,Other,1,282,2,Male,41,3,3,Sales Executive,1,Single,17190,10509,0,Y,Yes,12,1,3,80,3,26,5,4,3,1,9,13
