Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
18,No,Travel_Rarely,775,Research & Development,29,4,Life Sciences,1,141,1,Male,89,2,2,Healthcare Representative,1,Divorced,10272,17584,6,Y,No,13,3,3,80,1,34,2,3,6,1,6,0
47,No,Travel_Rarely,810,Human Resources,5,2,Marketing,1,142,4,Female,36,1,3,Sales Executive,4,Single,18513,19894,1,Y,Yes,22,3,3,80,3,33,3,3,6,10,0,11
50,No,Travel_Frequently,1261,Sales,3,3,Life Sciences,1,143,4,Male,52,2,3,Human Resources,2,Single,7887,8747,9,Y,Yes,13,3,1,80,1,27,3,1,4,19,3,3
31,No,Non-Travel,412,Sales,19,4,Life Sciences,1,144,4,Female,54,3,5,Manufacturing Director,3,Divorced,16690,20637,2,Y,Yes,14,1,4,80,0,35,3,4,1,6,2,0
33,Yes,Non-Travel,182,Sales,11,2,Other,1,145,3,Male,41,4,5,Research Scientist,3,Single,2793,3063,0,Y,Yes,20,2,4,80,2,25,2,4,7,18,12,13
48,No,Travel_Frequently,132,Sales,11,4,Technical Degree,1,146,3,Female,89,4,1,Manufacturing Director,2,Married,19944,15872,4,Y,Yes,20,2,3,80,2,0,3,1,17,14,1,7
24,Yes,Travel_Frequently,1187,Research & Development,22,4,Technical Degree,1,147,4,Male,84,3,4,Manager,4,Single,11790,4354,7,Y,No,15,4,2,80,0,11,2,3,10,9,0,7
18,Yes,Non-Travel,1148,Human Resources,13,1,Other,1,148,3,Female,90,4,1,Healthcare Representative,3,Married,9196,11833,4,Y,Yes,12,1,4,80,2,26,2,4,19,2,12,9
55,No,Travel_Frequently,762,Human Resources,27,1,Marketing,1,149,3,Female,89,2,3,Healthcare Representative,3,Married,12718,16041,7,Y,Yes,13,4,4,80,2,14,3,3,9,4,7,7
56,No,Non-Travel,1393,Research & Development,25,4,Life Sciences,1,150,4,Female,73,1,5,Sales Representative,1,Single,1958,22135,2,Y,Yes,12,4,1,80,0,36,3,1,11,10,6,1
58,Yes,Travel_Rarely,1312,Human Resources,18,2,Technical Degree,1,151,3,Female,54,1,3,Manufacturing Director,4,Single,8468,5890,7,Y,No,19,2,3,80,0,4,0,4,9,5,8,7
55,No,Travel_Frequently,1394,Research & Development,25,3,Technical Degree,1,152,1,Male,43,3,1,Research Scientist,4,Divorced,10124,12802,0,Y,Yes,23,1,2,80,3,18,3,2,17,4,9,14
24,No,Non-Travel,987,Sales,3,3,Life Sciences,1,153,2,Female,90,3,4,Research Scientist,2,Divorced,1817,17815,4,Y,Yes,14,1,3,80,2,3,4,4,19,9,3,10
19,Yes,Travel_Frequently,173,Research & Development,18,2,Marketing,1,154,3,Male,60,4,2,Human Resources,2,Single,3129,13673,8,Y,No,22,1,1,80,2,34,1,2,0,15,13,14
59,No,Non-Travel,298,Sales,23,2,Other,1,155,2,Male,48,2,5,Human Resources,2,Single,6185,21039,6,Y,Yes,11,2,1,80,0,24,4,2,16,1,14,0
46,No,Travel_Rarely,766,Research & Development,2,1,Medical,1,156,4,Female,40,2,1,Manager,4,Married,4273,4226,7,Y,No,10,3,2,80,0,8,1,3,24,6,9,13
44,No,Non-Travel,782,Sales,22,2,Life Sciences,1,157,4,Male,57,4,5,Research Scientist,3,Married,11792,13903,2,Y,Yes,17,2,2,80,3,32,5,4,22,5,9,13
24,No,Travel_Rarely,183,Human Resources,27,4,Other,1,158,1,Female,49,2,2,Human Resources,4,Single,1442,8537,9,Y,No,14,4,1,80,2,39,5,3,22,9,0,6
27,No,Travel_Rarely,1351,Human Resources,6,2,Marketing,1,159,1,Female,79,1,1,Human Resources,2,Divorced,6725,17759,5,Y,No,17,3,1,80,0,8,3,1,7,8,7,14
30,No,Travel_Frequently,930,Human Resources,28,3,Medical,1,160,1,Male,78,1,2,Manufacturing Director,3,Single,16732,2094,2,Y,Yes,12,4,4,80,2,14,1,3,23,0,11,8
42,No,Travel_Rarely,342,Sales,24,4,Marketing,1,161,3,Female,68,3,5,Sales Executive,1,Divorced,14201,16799,5,Y,Yes,22,3,1,80,2,20,5,4,22,15,4,14
50,Yes,Non-Travel,996,Sales,28,3,Life Sciences,1,162,4,Male,67,3,2,Sales Representative,4,Divorced,9078,9535,4,Y,Yes,13,2,2,80,3,2,0,3,22,8,3,0
21,Yes,Non-Travel,107,Sales,4,1,Medical,1,163,4,Female,77,3,3,Sales Representative,4,Divorced,17647,4256,0,Y,Yes,12,1,1,80,0,33,5,1,15,8,5,1
51,No,Non-Travel,1016,Human Resources,20,1,Medical,1,164,1,Female,45,4,1,Research Scientist,1,Divorced,15547,20076,2,Y,No,17,3,3,80,2,11,5,3,28,12,3,4
25,No,Travel_Rarely,737,Human Resources,12,2,Marketing,1,165,1,Female,50,2,3,Manager,2,Divorced,18540,3128,6,Y,Yes,10,1,2,80,0,34,0,1,0,4,2,12
31,No,Non-Travel,1183,Human Resources,6,4,Medical,1,166,3,Female,74,2,5,Laboratory Technician,2,Single,13034,21550,5,Y,No,22,1,1,80,2,19,1,4,15,12,6,8
48,No,Travel_Frequently,402,Human Resources,22,1,Other,1,167,1,Male,81,1,1,Laboratory Technician,3,Single,17458,24807,4,Y,Yes,15,1,4,80,2,29,0,4,24,11,12,7
27,No,Travel_Rarely,721,Sales,18,2,Life Sciences,1,168,4,Male,83,2,4,Sales Representative,1,Single,9303,16187,2,Y,No,24,2,2,80,0,15,5,3,24,11,6,3
59,No,Travel_Rarely,522,Research & Development,24,4,Other,1,169,2,Male,37,3,1,Research Scientist,4,Divorced,17572,24243,0,Y,No,12,1,4,80,2,10,5,1,5,4,3,12
56,No,Travel_Frequently,237,Sales,29,2,Life Sciences,1,170,3,Male,89,2,1,Research Scientist,2,Single,8499,19296,3,Y,No,11,4,4,80,0,2,4,4,8,19,12,4
55,Yes,Travel_Rarely,598,Research & Development,6,3,Other,1,171,1,Female,54,1,2,Human Resources,2,Divorced,17731,23517,5,Y,Yes,13,4,4,80,3,22,1,4,3,17,8,7
42,No,Non-Travel,160,Sales,4,1,Other,1,172,2,Male,84,2,3,Manager,4,Single,15658,21235,1,Y,Yes,17,1,4,80,0,16,0,1,28,1,9,7
31,Yes,Travel_Rarely,356,Sales,7,4,Marketing,1,173,1,Female,90,1,3,Manufacturing Director,3,Divorced,8844,18580,2,Y,Yes,21,4,2,80,1,39,0,4,23,8,0,10
22,No,Travel_Rarely,1349,Research & Development,29,3,Marketing,1,174,4,Male,87,4,1,Human Resources,3,Divorced,1417,14013,3,Y,Yes,22,1,1,80,3,14,3,2,20,2,2,5
58,No,Travel_Rarely,509,Sales,14,4,Medical,1,175,2,Female,65,3,4,Sales Executive,3,Divorced,16403,15845,8,Y,Yes,22,1,1,80,1,6,0,2,5,3,3,11
57,No,Travel_Rarely,916,Human Resources,20,2,Other,1,176,3,Male,89,3,3,Sales Executive,1,Married,10502,22525,2,Y,No,12,4,4,80,1,24,4,3,16,16,6,12
41,No,Travel_Frequently,1493,Research & Development,14,1,Medical,1,177,1,Male,51,2,4,Human Resources,2,Divorced,2118,8036,0,Y,No,15,1,4,80,0,17,5,1,24,12,2,10
40,No,Travel_Rarely,181,Research & Development,19,4,Other,1,178,1,Female,33,4,4,Manufacturing Director,4,Single,6979,11910,7,Y,Yes,12,4,4,80,1,17,3,2,1,3,1,2
26,No,Travel_Frequently,391,Human Resources,25,4,Technical Degree,1,179,2,Female,58,2,3,Sales Executive,4,Married,4698,24072,8,Y,No,21,1,2,80,3,5,2,4,21,14,6,8
45,No,Travel_Rarely,878,Human Resources,26,1,Marketing,1,180,1,Male,72,3,5,Sales Representative,3,Divorced,8293,7265,6,Y,No,10,3,3,80,2,35,3,3,0,11,10,7
45,Yes,Travel_Frequently,180,Human Resources,8,1,Life Sciences,1,181,3,Male,87,2,4,Laboratory Technician,2,Divorced,1437,20872,8,Y,No,18,1,3,80,3,8,2,3,1,11,8,14
55,No,Travel_Frequently,1259,Sales,16,1,Medical,1,182,1,Female,44,3,5,Human Resources,1,Married,6831,9345,3,Y,No,13,3,3,80,0,22,0,4,23,6,0,13
51,Yes,Non-Travel,474,Sales,12,4,Life Sciences,1,183,4,Male,91,4,3,Healthcare Representative,1,Single,10122,18888,9,Y,No,14,1,3,80,1,23,0,3,5,16,10,13
56,No,Travel_Rarely,872,Human Resources,25,3,Other,1,184,1,Male,47,3,2,Human Resources,2,Married,7776,2593,1,Y,No,11,1,2,80,1,15,2,4,4,5,0,11
31,No,Travel_Rarely,300,Human Resources,16,1,Marketing,1,185,2,Female,62,1,5,Laboratory Technician,3,Married,1467,9200,7,Y,No,10,3,1,80,1,30,5,3,7,14,11,11
45,Yes,Non-Travel,637,Sales,24,3,Marketing,1,186,3,Male,33,2,4,Laboratory Technician,3,Married,10754,2408,6,Y,Yes,22,1,3,80,0,34,0,2,1,7,10,9
23,Yes,Travel_Rarely,819,Human Resources,24,2,Medical,1,187,3,Female,47,1,3,Healthcare Representative,2,Single,15261,15691,4,Y,No,10,4,3,80,1,7,3,4,25,0,10,1
21,No,Travel_Rarely,357,Human Resources,4,3,Other,1,188,1,Female,68,3,5,Manufacturing Director,1,Single,8282,22050,6,Y,Yes,10,2,3,80,1,0,4,2,16,4,13,5
38,No,Travel_Rarely,212,Research & Development,12,1,Technical Degree,1,189,2,Female,36,2,5,Manager,1,Single,13767,8717,3,Y,Yes,13,1,1,80,0,32,1,1,19,15,2,11
57,No,Non-Travel,209,Sales,3,4,Medical,1,190,1,Male,37,4,1,Manufacturing Director,1,Divorced,7540,18967,9,Y,No,18,4,1,80,0,28,5,2,8,2,13,12
29,No,Travel_Frequently,843,Human Resources,25,3,Other,1,191,1,Male,83,3,2,Laboratory Technician,1,Divorced,19456,9244,0,Y,Yes,13,4,1,80,0,8,2,3,3,3,4,12
57,No,Travel_Rarely,327,Sales,7,3,Life Sciences,1,192,3,Male,50,4,5,Sales Executive,3,Married,16848,7024,2,Y,No,11,2,3,80,3,21,4,2,24,3,4,0
18,No,Travel_Rarely,972,Human Resources,19,3,Other,1,193,1,Female,39,4,2,Manufacturing Director,4,Divorced,16848,4611,1,Y,No,19,1,2,80,3,3,2,3,11,10,12,4
47,No,Travel_Frequently,1463,Research & Development,29,2,Medical,1,194,2,Male,31,3,3,Laboratory Technician,3,Married,11154,22679,3,Y,Yes,13,3,1,80,1,10,2,2,14,12,12,7
29,Yes,Non-Travel,360,Research & Development,27,2,Technical Degree,1,195,1,Male,80,2,5,Laboratory Technician,4,Divorced,3305,20791,1,Y,Yes,13,2,2,80,0,30,1,1,1,12,4,7
47,No,Travel_Frequently,506,Human Resources,20,4,Other,1,196,3,Female,83,1,3,Laboratory Technician,1,Single,12464,22336,8,Y,Yes,16,3,2,80,2,27,0,2,15,2,6,7
28,Yes,Non-Travel,1364,Sales,4,1,Medical,1,197,4,Female,34,2,2,Sales Executive,4,Divorced,6445,23032,3,Y,Yes,12,1,3,80,1,37,0,3,6,2,1,11
43,Yes,Travel_Frequently,1356,Sales,20,1,Marketing,1,198,1,Male,47,4,1,Manufacturing Director,3,Single,18816,4567,4,Y,No,24,1,3,80,2,20,4,3,27,3,2,1
39,Yes,Travel_Rarely,170,Sales,11,1,Life Sciences,1,199,1,Female,66,4,4,Human Resources,4,Divorced,7637,17865,1,Y,Yes,17,3,3,80,0,14,4,2,22,8,3,8
51,Yes,Travel_Rarely,406,Human Resources,17,1,Medical,1,200,3,Female,92,1,3,Human Resources,4,Divorced,15642,4667,8,Y,No,13,2,3,80,3,7,4,1,4,18,4,5
47,No,Travel_Frequently,200,Research & Development,23,4,Technical Degree,1,201,1,Female,35,2,5,Research Scientist,2,Divorced,6049,23656,5,Y,No,23,1,4,80,0,34,5,1,27,2,13,8
24,No,Travel_Frequently,102,Sales,6,4,Technical Degree,1,202,1,Male,42,3,1,Human Resources,4,Single,9731,19030,4,Y,No,15,4,3,80,0,28,0,3,21,9,10,3
25,Yes,Travel_Rarely,1076,Sales,23,4,Other,1,203,2,Female,66,1,5,Research Scientist,2,Married,15710,17377,7,Y,Yes,11,1,2,80,2,18,5,3,4,19,6,8
31,No,Non-Travel,667,Human Resources,26,2,Technical Degree,1,204,2,Female,54,2,3,Sales Executive,1,Married,16609,3488,2,Y,No,17,4,4,80,1,13,1,3,23,19,12,14
27,No,Non-Travel,334,Human Resources,11,1,Marketing,1,205,3,Female,79,3,1,Human Resources,3,Married,10955,10533,7,Y,No,15,3,3,80,0,20,5,4,21,2,10,13
55,No,Travel_Rarely,1077,Human Resources,18,2,Life Sciences,1,206,1,Female,84,2,5,Healthcare Representative,1,Divorced,15447,22566,1,Y,Yes,20,3,3,80,2,33,5,3,17,16,3,6
55,No,Non-Travel,800,Research & Development,24,1,Technical Degree,1,207,1,Female,97,4,2,Human Resources,4,Married,14449,20576,1,Y,No,14,4,3,80,1,38,4,4,1,5,4,2
43,No,Non-Travel,731,Research & Development,29,3,Marketing,1,208,2,Female,53,3,5,Laboratory Technician,2,Single,11484,3348,2,Y,Yes,11,3,4,80,1,29,4,1,15,2,14,1
49,No,Travel_Rarely,196,Sales,22,4,Other,1,209,4,Male,94,2,2,Healthcare Representative,2,Married,9149,19227,8,Y,Yes,18,2,4,80,3,27,1,2,4,16,2,2
45,No,Travel_Rarely,925,Sales,10,2,Life Sciences,1,210,4,Male,33,4,5,Manufacturing Director,1,Divorced,8863,3258,1,Y,Yes,13,2,3,80,2,10,4,3,22,15,14,8
31,No,Travel_Frequently,1055,Sales,2,2,Medical,1,211,2,Male,37,2,4,Sales Executive,4,Married,8048,8733,0,Y,No,22,2,2,80,2,23,5,4,7,5,8,3
27,No,Travel_Frequently,431,Sales,7,2,Medical,1,212,2,Female,79,4,1,Human Resources,3,Single,19610,8524,6,Y,No,16,1,3,80,0,17,5,1,18,19,14,1
21,No,Non-Travel,184,Sales,12,1,Marketing,1,213,1,Male,70,3,1,Research Scientist,4,Divorced,7007,2096,5,Y,Yes,22,1,1,80,3,17,1,4,7,14,5,9
48,No,Travel_Rarely,472,Research & Development,9,4,Other,1,214,3,Male,55,1,2,Sales Executive,3,Married,3831,6151,2,Y,Yes,16,1,1,80,0,39,0,4,19,1,12,14
53,No,Travel_Rarely,643,Human Resources,17,4,Medical,1,215,1,Female,60,1,2,Sales Representative,3,Single,2597,8758,8,Y,Yes,22,3,1,80,1,19,5,2,13,4,11,2
40,No,Non-Travel,868,Human Resources,18,1,Life Sciences,1,216,2,Male,99,4,1,Manager,4,Married,6191,22819,1,Y,Yes,23,3,1,80,2,5,1,1,4,5,10,1
52,Yes,Non-Travel,1218,Human Resources,16,2,Marketing,1,217,4,Female,48,3,5,Sales Representative,3,Divorced,16193,16399,0,Y,Yes,12,1,2,80,1,13,5,1,11,8,4,7
38,No,Non-Travel,243,Human Resources,6,4,Medical,1,218,1,Female,38,2,1,Research Scientist,2,Divorced,19266,11114,9,Y,No,16,1,2,80,1,12,5,1,6,17,2,2
23,No,Travel_Frequently,571,Human Resources,21,4,Other,1,219,3,Female,36,4,3,Laboratory Technician,3,Divorced,19820,11711,2,Y,No,24,2,4,80,3,14,4,3,15,16,5,10
39,No,Travel_Rarely,347,Human Resources,14,4,Life Sciences,1,220,2,Male,41,1,2,Sales Executive,3,Single,19363,12192,7,Y,No,14,4,3,80,1,15,0,3,20,4,7,8
41,Yes,Non-Travel,354,Sales,26,1,Medical,1,221,3,Female,79,2,1,Research Scientist,2,Single,2971,18869,5,Y,No,17,4,3,80,3,19,5,4,26,10,7,0
23,Yes,Travel_Frequently,305,Sales,3,3,Marketing,1,222,2,Male,41,1,2,Sales Executive,2,Single,18860,18511,7,Y,Yes,13,2,4,80,3,31,0,1,22,5,0,7
51,No,Travel_Rarely,1139,Sales,22,4,Medical,1,223,2,Male,98,4,1,Manager,2,Single,9741,7626,4,Y,No,24,3,4,80,1,15,3,2,4,3,13,4
46,No,Travel_Frequently,334,Research & Development,26,2,Technical Degree,1,224,2,Female,92,1,1,Research Scientist,1,Divorced,1256,23740,3,Y,No,17,2,4,80,0,13,0,2,13,15,5,4
22,Yes,Travel_Rarely,1160,Research & Development,1,3,Technical Degree,1,225,3,Male,41,2,3,Research Scientist,1,Single,16706,23696,1,Y,Yes,24,4,4,80,0,18,1,3,13,3,3,0
48,No,Travel_Frequently,594,Research & Development,2,4,Medical,1,226,3,Female,82,3,5,Laboratory Technician,1,Married,19083,4793,6,Y,No,13,1,2,80,0,39,3,4,1,6,3,8
33,No,Travel_Frequently,752,Research & Development,11,1,Medical,1,227,1,Male,57,4,2,Sales Representative,4,Single,16813,22138,7,Y,Yes,12,1,3,80,2,0,1,4,17,18,13,10
49,No,Non-Travel,1435,Sales,16,4,Medical,1,228,1,Female,71,3,2,Laboratory Technician,3,Divorced,15529,3431,1,Y,No,24,4,4,80,0,36,5,4,22,4,7,5
26,No,Travel_Frequently,245,Research & Development,27,1,Medical,1,229,4,Male,73,2,3,Manufacturing Director,3,Married,10607,9209,3,Y,No,23,1,2,80,0,17,0,2,21,6,0,8
46,No,Non-Travel,1282,Human Resources,5,3,Other,1,230,4,Female,32,3,5,Sales Representative,4,Single,17290,17814,3,Y,Yes,14,2,2,80,0,32,3,2,28,18,2,6
59,No,Travel_Rarely,1114,Research & Development,27,1,Marketing,1,231,4,Male,99,2,3,Manufacturing Director,4,Married,12799,14832,6,Y,No,17,1,4,80,2,33,4,2,0,0,1,13
52,No,Non-Travel,451,Research & Development,23,2,Life Sciences,1,232,3,Female,33,2,3,Human Resources,2,Married,13246,4994,7,Y,No,18,2,1,80,2,0,3,3,23,13,7,5
18,No,Non-Travel,960,Sales,2,2,Other,1,233,4,Female,72,2,3,Research Scientist,2,Married,18814,16479,7,Y,No,15,2,3,80,1,11,5,1,28,8,8,1
42,Yes,Travel_Frequently,623,Research & Development,7,4,Medical,1,234,3,Male,74,1,4,Research Scientist,2,Married,11198,8674,2,Y,Yes,11,4,1,80,2,13,3,4,5,6,7,12
41,No,Travel_Frequently,1343,Human Resources,1,4,Marketing,1,235,4,Female,98,1,1,Laboratory Technician,2,Single,18991,9284,5,Y,Yes,11,1,2,80,0,17,1,2,21,0,5,10
26,No,Travel_Frequently,433,Human Resources,22,2,Technical Degree,1,236,3,Male,77,2,4,Research Scientist,2,Divorced,11049,11301,5,Y,Yes,14,2,1,80,1,23,1,4,17,3,11,7
54,Yes,Non-Travel,1110,Research & Development,13,3,Life Sciences,1,237,3,Female,32,2,2,Manufacturing Director,4,Single,4169,10676,3,Y,Yes,14,3,4,80,3,2,1,4,17,1,10,7
45,No,Travel_Frequently,1309,Human Resources,27,3,Life Sciences,1,238,1,Female,83,2,5,Laboratory Technician,3,Married,13328,23283,7,Y,Yes,21,4,2,80,2,17,1,4,4,13,11,4
37,No,Travel_Frequently,157,Sales,12,3,Other,1,239,1,Female,96,1,1,Manufacturing Director,3,Married,5258,24335,7,Y,No,18,1,2,80,0,8,1,1,3,19,3,8
33,No,Travel_Rarely,753,Research & Development,12,3,Medical,1,240,1,Male,67,1,2,Laboratory Technician,3,Divorced,1964,4998,3,Y,No,22,1,3,80,1,12,0,4,9,3,14,10
34,No,Travel_Frequently,324,Human Resources,3,2,Other,1,241,3,Male,77,4,1,Sales Executive,2,Divorced,1287,18018,3,Y,No,17,2,4,80,2,21,0,2,2,15,8,6
33,Yes,Non-Travel,1324,Sales,19,2,Life Sciences,1,242,3,Male,57,2,3,Manager,4,Married,11995,17916,1,Y,No,21,1,4,80,1,14,5,2,17,6,4,7
30,No,Non-Travel,350,Sales,7,1,Medical,1,243,3,Female,32,3,3,Laboratory Technician,2,Divorced,8622,23022,4,Y,Yes,21,2,1,80,0,13,3,4,12,4,10,1
44,No,Travel_Frequently,777,Research & Development,13,2,Other,1,244,2,Male,58,1,5,Research Scientist,2,Divorced,18112,20887,1,Y,No,22,4,3,80,3,35,3,1,25,17,7,14
19,Yes,Travel_Rarely,723,Research & Development,6,1,Medical,1,245,2,Male,95,3,3,Healthcare Representative,1,Divorced,11450,11007,9,Y,No,12,1,1,80,2,35,3,3,19,2,11,2
25,Yes,Non-Travel,1453,Sales,6,2,Other,1,246,3,Female,78,1,5,Sales Executive,4,Single,12244,9905,1,Y,No,23,2,3,80,3,19,1,2,15,15,6,9
52,No,Travel_Rarely,548,Research & Development,11,4,Marketing,1,247,1,Female,90,1,2,Human Resources,4,Married,16814,3974,9,Y,Yes,22,1,3,80,1,20,1,2,13,18,5,2
30,No,Non-Travel,392,Sales,28,3,Life Sciences,1,248,3,Male,88,1,2,Manager,2,Married,5685,21943,4,Y,Yes,23,2,4,80,2,3,3,1,15,10,5,4
23,No,Travel_Frequently,881,Human Resources,2,3,Medical,1,249,2,Female,42,3,2,Human Resources,4,Single,8274,13326,2,Y,Yes,20,4,1,80,0,31,2,1,22,18,11,11
24,Yes,Non-Travel,273,Research & Development,6,3,Life Sciences,1,250,4,Female,80,1,1,Healthcare Representative,2,Married,13604,10244,4,Y,Yes,12,4,3,80,2,5,0,4,21,11,1,0
25,No,Non-Travel,701,Human Resources,24,2,Other,1,251,2,Male,78,2,1,Laboratory Technician,1,Married,1683,24735,0,Y,No,10,2,2,80,1,16,2,4,3,4,4,5
25,No,Travel_Frequently,893,Sales,5,3,Technical Degree,1,252,3,Female,35,4,3,Human Resources,1,Married,11521,19474,2,Y,No,10,2,3,80,3,26,0,1,11,17,5,12
53,No,Travel_Frequently,298,Research & Development,14,3,Life Sciences,1,253,2,Male,44,4,5,Sales Executive,2,Divorced,5357,19103,0,Y,Yes,21,3,4,80,1,13,1,3,21,12,8,0
37,No,Travel_Rarely,256,Research & Development,3,3,Marketing,1,254,4,Female,37,1,2,Laboratory Technician,1,Married,8675,13634,4,Y,Yes,20,4,2,80,2,36,3,3,28,14,13,4
18,No,Travel_Frequently,451,Research & Development,5,4,Medical,1,255,1,Male,71,3,2,Healthcare Representative,4,Married,19464,7211,0,Y,No,15,3,4,80,1,0,5,2,22,2,1,7
53,Yes,Travel_Frequently,364,Sales,4,2,Life Sciences,1,256,3,Female,40,4,2,Research Scientist,3,Married,5342,5614,2,Y,No,20,4,1,80,1,19,3,4,2,1,13,8
59,No,Travel_Frequently,1071,Sales,7,1,Life Sciences,1,257,1,Male,30,3,3,Laboratory Technician,1,Single,2473,14656,4,Y,Yes,12,2,4,80,3,32,0,2,10,10,1,5
35,No,Travel_Rarely,318,Sales,17,2,Life Sciences,1,258,3,Male,62,4,1,Manager,1,Divorced,17563,3189,5,Y,Yes,24,1,2,80,1,37,1,2,27,1,11,12
33,No,Non-Travel,1080,Human Resources,9,1,Life Sciences,1,259,2,Female,61,2,1,Sales Representative,3,Married,3150,12023,4,Y,No,13,1,2,80,3,34,5,2,15,10,9,11
21,No,Travel_Rarely,1347,Sales,22,3,Other,1,260,1,Male,63,1,4,Sales Executive,2,Divorced,9094,4558,7,Y,No,13,4,2,80,2,20,0,3,15,15,10,14
57,Yes,Travel_Rarely,129,Human Resources,17,4,Other,1,261,4,Female,51,2,4,Research Scientist,3,Single,8050,15171,9,Y,No,24,3,4,80,0,11,1,2,9,1,8,0
38,No,Non-Travel,899,Research & Development,8,1,Marketing,1,262,2,Female,90,3,2,Sales Representative,1,Married,3817,13230,8,Y,Yes,13,1,1,80,3,31,3,3,11,12,2,3
45,No,Non-Travel,1092,Human Resources,24,4,Medical,1,263,4,Male,51,2,2,Human Resources,2,Single,2648,20600,4,Y,Yes,16,4,1,80,1,17,0,3,6,2,13,6
48,No,Travel_Frequently,544,Research & Development,29,3,Technical Degree,1,264,1,Male,35,3,5,Manufacturing Director,4,Single,18286,22744,7,Y,No,20,4,2,80,2,12,0,1,26,15,6,5
56,Yes,Travel_Rarely,800,Research & Development,26,2,Technical Degree,1,265,2,Male,73,1,1,Sales Representative,3,Single,8903,3860,4,Y,Yes,10,4,3,80,1,22,3,4,15,12,11,0
55,No,Non-Travel,1079,Human Resources,14,3,Technical Degree,1,266,3,Female,41,3,3,Sales Executive,1,Married,13274,11885,4,Y,Yes,19,3,1,80,0,28,4,2,24,8,1,7
43,No,Travel_Frequently,188,Research & Development,24,4,Other,1,267,1,Female,51,1,1,Sales Representative,4,Married,1801,14871,6,Y,No,13,3,2,80,0,1,0,4,23,4,7,2
20,No,Travel_Frequently,1151,Research & Development,23,4,Marketing,1,268,3,Female,89,4,4,Sales Executive,4,Single,8651,23678,4,Y,No,10,2,2,80,0,2,5,3,20,8,11,1
29,No,Travel_Frequently,973,Research & Development,10,1,Life Sciences,1,269,3,Male,67,4,2,Manager,1,Single,3229,23743,1,Y,Yes,12,3,3,80,1,8,1,2,0,16,4,12
28,No,Travel_Frequently,1027,Research & Development,5,1,Marketing,1,270,4,Female,78,4,2,Sales Executive,4,Single,7453,5276,1,Y,Yes,24,1,2,80,1,31,4,1,16,18,4,2
55,No,Travel_Rarely,276,Research & Development,5,4,Medical,1,271,3,Male,99,3,1,Manager,2,Divorced,17660,6227,9,Y,Yes,18,1,1,80,2,38,1,1,9,16,10,6
32,No,Travel_Rarely,1325,Human Resources,29,1,Medical,1,272,2,Female,89,2,1,Laboratory Technician,3,Married,4644,12980,5,Y,No,16,1,1,80,0,28,4,2,25,0,6,0
58,No,Non-Travel,1494,Human Resources,2,2,Other,1,273,1,Male,54,1,4,Manufacturing Director,4,Married,14896,3504,4,Y,Yes,15,1,3,80,3,21,2,3,23,5,10,3
54,No,Travel_Frequently,1428,Sales,9,3,Other,1,274,4,Male,82,1,4,Manager,2,Married,8151,24158,9,Y,No,10,3,3,80,2,18,3,1,9,8,11,4
38,No,Non-Travel,1430,Sales,7,3,Life Sciences,1,275,4,Male,86,2,4,Research Scientist,1,Married,17841,6153,5,Y,Yes,12,1,3,80,3,16,1,2,24,19,7,6
58,Yes,Travel_Frequently,1434,Human Resources,7,1,Medical,1,276,2,Male,46,1,1,Research Scientist,4,Divorced,3571,8235,3,Y,No,18,3,2,80,1,14,1,2,12,12,9,3
39,No,Travel_Frequently,1394,Sales,16,1,Marketing,1,277,4,Male,69,2,3,Manager,3,Married,16392,22897,7,Y,No,23,4,3,80,2,21,1,1,5,3,6,9
33,Yes,Travel_Rarely,227,Sales,14,3,Technical Degree,1,278,2,Male,89,1,5,Healthcare Representative,2,Divorced,14066,10051,4,Y,No,11,2,1,80,3,19,1,4,2,17,8,0
42,Yes,Travel_Frequently,163,Sales,2,3,Life Sciences,1,279,4,Female,84,2,5,Manufacturing Director,3,Married,18939,23070,0,Y,Yes,14,2,1,80,1,10,0,2,10,2,14,6
46,Yes,Travel_Rarely,397,Research & Development,21,4,Medical,1,280,4,Male,45,2,5,Human Resources,4,Married,7460,21237,7,Y,Yes,13,3,2,80,1,7,1,1,26,5,9,13
35,No,Travel_Frequently,603,Research & Development,26,3,Marketing,1,281,3,Female,51,1,3,Manufacturing Director,3,Single,4771,20007,7,Y,No,24,2,1,80,0,1,3,3,13,19,4,0
36,No,Travel_Frequently,1186,Human Resources,11,1,Medical,1,282,2,Female,56,2,1,Human Resources,4,Divorced,19320,10624,4,Y,Yes,15,1,2,80,2,5,0,4,4,11,5,6
35,No,Non-Travel,875,Sales,1,1,Technical Degree,1,283,3,Female,57,1,5,Sales Executive,4,Married,3406,2790,5,Y,Yes,10,1,1,80,1,26,0,4,20,15,14,5
