Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
33,Yes,Non-Travel,667,Research & Development,18,1,Other,1,142,2,Male,73,2,1,Sales Executive,1,Single,18713,12814,3,Y,Yes,13,2,4,80,0,39,2,2,13,1,14,9
29,Yes,Travel_Frequently,778,Sales,1,3,Life Sciences,1,143,4,Male,39,3,1,Laboratory Technician,2,Married,9931,8003,4,Y,Yes,22,2,1,80,0,32,3,1,8,14,14,13
35,No,Travel_Rarely,192,Sales,25,4,Medical,1,144,1,Female,61,3,5,Laboratory Technician,3,Married,8223,23077,2,Y,No,10,3,3,80,2,11,0,2,8,17,1,7
23,No,Non-Travel,272,Human Resources,11,2,Life Sciences,1,145,3,Female,61,3,4,Manager,3,Single,2973,22631,2,Y,Yes,17,1,3,80,1,32,2,1,4,15,8,8
38,No,Non-Travel,892,Research & Development,27,1,Marketing,1,146,3,Male,37,2,3,Research Scientist,1,Married,8935,11428,4,Y,Yes,21,4,2,80,1,1,3,3,26,15,10,13
32,Yes,Travel_Rarely,400,Sales,17,1,Medical,1,147,2,Male,36,1,3,Healthcare Representative,1,Divorced,8517,9727,3,Y,No,13,3,4,80,3,20,4,1,22,7,5,1
24,No,Travel_Frequently,188,Human Resources,16,4,Other,1,148,2,Female,79,2,2,Human Resources,4,Single,8567,12554,6,Y,No,19,1,2,80,2,13,2,4,1,6,6,12
29,Yes,Non-Travel,339,Research & Development,9,2,Technical Degree,1,149,2,Male,48,3,3,Manager,3,Single,14809,21856,7,Y,Yes,24,2,1,80,3,24,2,2,5,18,5,8
39,No,Travel_Rarely,630,Research & Development,21,2,Other,1,150,2,Female,69,1,1,Sales Representative,2,Single,1009,15134,9,Y,No,12,4,1,80,1,8,0,1,6,7,4,8
49,No,Travel_Rarely,113,Human Resources,25,1,Marketing,1,151,1,Male,31,4,2,Sales Executive,2,Single,8684,23625,9,Y,No,14,4,3,80,1,30,3,2,14,9,0,1
26,No,Non-Travel,441,Sales,10,3,Marketing,1,152,1,Male,84,3,1,Research Scientist,4,Single,1808,18298,1,Y,No,16,1,4,80,0,37,3,4,11,10,3,5
35,No,Travel_Frequently,566,Sales,28,4,Medical,1,153,4,Male,82,1,3,Manufacturing Director,2,Married,1313,23376,1,Y,No,19,4,3,80,0,30,5,4,28,2,7,12
43,No,Non-Travel,855,Human Resources,18,3,Life Sciences,1,154,4,Female,88,4,2,Laboratory Technician,3,Single,12231,20105,3,Y,Yes,21,4,3,80,1,15,0,1,29,15,9,11
57,No,Travel_Rarely,1464,Research & Development,18,3,Medical,1,155,1,Female,59,1,5,Manufacturing Director,3,Single,7359,5885,0,Y,No,18,3,1,80,2,25,5,4,3,4,14,9
26,No,Non-Travel,650,Sales,7,3,Medical,1,156,3,Female,56,4,4,Laboratory Technician,4,Single,1128,18095,5,Y,No,15,2,1,80,0,22,1,2,6,8,2,1
19,No,Travel_Rarely,1358,Research & Development,5,3,Technical Degree,1,157,3,Female,68,3,4,Manager,3,Married,2262,17638,0,Y,Yes,16,2,2,80,2,18,1,4,5,5,10,10
28,Yes,Travel_Frequently,1048,Sales,29,3,Medical,1,158,3,Female,59,4,2,Human Resources,3,Married,11514,24364,8,Y,Yes,13,4,3,80,3,33,1,4,28,5,6,1
24,Yes,Travel_Frequently,190,Research & Development,3,4,Medical,1,159,1,Female,91,4,4,Healthcare Representative,4,Divorced,2979,21155,9,Y,Yes,17,1,3,80,0,28,5,2,25,1,8,13
53,Yes,Non-Travel,510,Human Resources,11,3,Other,1,160,3,Female,77,3,2,Research Scientist,4,Divorced,19055,13372,4,Y,Yes,14,3,2,80,2,32,4,4,9,7,14,13
30,No,Non-Travel,389,Human Resources,1,2,Marketing,1,161,4,Female,78,3,3,Sales Executive,3,Divorced,14063,18718,7,Y,No,23,4,2,80,3,39,4,4,25,6,6,8
25,Yes,Non-Travel,1363,Human Resources,27,1,Life Sciences,1,162,3,Female,50,2,1,Manufacturing Director,1,Divorced,13947,19804,4,Y,Yes,13,2,3,80,0,32,2,3,24,14,1,12
49,No,Non-Travel,310,Sales,15,1,Marketing,1,163,1,Female,60,1,4,Sales Representative,3,Divorced,1928,6432,7,Y,No,13,4,3,80,2,33,5,3,16,19,2,6
21,Yes,Non-Travel,190,Sales,17,2,Other,1,164,3,Female,45,2,3,Sales Representative,3,Married,7412,18191,3,Y,Yes,15,4,1,80,2,8,2,1,11,5,11,3
33,No,Travel_Frequently,1213,Research & Development,7,3,Technical Degree,1,165,3,Female,57,3,5,Manufacturing Director,3,Single,4981,12374,3,Y,No,11,4,2,80,2,31,2,2,9,16,2,11
54,No,Travel_Frequently,477,Sales,28,2,Medical,1,166,4,Male,59,1,2,Manager,3,Single,16174,4256,9,Y,No,13,3,2,80,1,33,0,3,9,0,5,12
49,Yes,Travel_Rarely,1038,Sales,9,3,Life Sciences,1,167,2,Female,35,3,5,Sales Representative,4,Married,5722,8602,9,Y,Yes,21,4,3,80,1,5,0,4,1,19,6,0
22,Yes,Travel_Rarely,656,Research & Development,4,2,Life Sciences,1,168,4,Male,54,2,4,Human Resources,1,Single,9558,6972,9,Y,Yes,10,3,3,80,2,21,2,2,16,9,2,13
53,No,Travel_Rarely,924,Human Resources,4,1,Technical Degree,1,169,3,Female,58,3,5,Manufacturing Director,2,Married,8479,17315,6,Y,No,20,4,4,80,2,7,1,1,14,6,7,7
56,No,Travel_Rarely,361,Research & Development,10,4,Other,1,170,3,Male,46,2,3,Human Resources,3,Single,4934,16430,2,Y,Yes,23,2,2,80,1,4,4,4,21,12,3,7
40,No,Non-Travel,1471,Sales,13,1,Other,1,171,2,Female,88,1,5,Manufacturing Director,3,Married,16309,9656,8,Y,No,20,1,4,80,0,30,3,4,3,14,11,4
54,Yes,Travel_Rarely,173,Human Resources,23,4,Life Sciences,1,172,4,Female,88,4,2,Human Resources,2,Married,7002,6202,5,Y,No,21,1,2,80,1,3,1,3,8,0,7,0
23,No,Non-Travel,1337,Research & Development,12,3,Marketing,1,173,4,Female,50,2,3,Laboratory Technician,1,Married,13210,23495,7,Y,No,20,4,3,80,3,14,5,3,9,8,5,10
31,Yes,Non-Travel,778,Human Resources,19,3,Marketing,1,174,4,Male,88,4,1,Manager,4,Married,8574,2911,1,Y,No,15,2,4,80,2,12,3,2,7,3,0,7
57,No,Travel_Rarely,388,Sales,5,3,Life Sciences,1,175,2,Female,31,4,5,Healthcare Representative,2,Divorced,2892,21604,0,Y,No,22,3,1,80,3,2,3,2,25,8,10,3
21,No,Non-Travel,1273,Human Resources,14,4,Life Sciences,1,176,2,Female,87,4,3,Sales Executive,3,Married,9155,21016,2,Y,No,24,2,3,80,1,39,2,2,20,16,13,1
25,Yes,Travel_Frequently,131,Sales,15,2,Other,1,177,1,Male,33,1,4,Sales Representative,1,Divorced,9421,5179,3,Y,No,24,1,2,80,0,10,4,3,15,18,5,4
24,No,Travel_Frequently,1412,Research & Development,17,1,Marketing,1,178,2,Male,85,4,1,Sales Executive,3,Married,11896,4359,2,Y,No,17,4,4,80,3,24,1,3,11,0,3,3
25,Yes,Non-Travel,1317,Human Resources,18,3,Life Sciences,1,179,2,Female,59,4,2,Research Scientist,4,Married,14478,6451,1,Y,No,10,1,1,80,3,2,1,2,11,0,3,6
35,No,Travel_Rarely,307,Sales,12,2,Marketing,1,180,1,Female,73,4,4,Research Scientist,4,Single,8698,13757,1,Y,No,20,1,1,80,1,32,0,3,22,4,3,13
51,Yes,Non-Travel,1272,Sales,28,2,Medical,1,181,3,Female,53,2,4,Human Resources,1,Divorced,9738,6190,3,Y,No,17,1,3,80,2,4,0,3,17,8,9,4
58,Yes,Non-Travel,969,Research & Development,22,2,Other,1,182,2,Female,81,2,1,Research Scientist,4,Divorced,15981,16784,3,Y,No,18,3,4,80,3,31,3,3,14,18,13,0
23,No,Travel_Frequently,1352,Sales,5,2,Marketing,1,183,4,Male,88,2,1,Sales Executive,2,Married,14810,6206,6,Y,Yes,23,3,4,80,2,3,4,3,19,10,5,1
35,No,Travel_Rarely,506,Research & Development,27,1,Technical Degree,1,184,3,Female,57,2,2,Manufacturing Director,4,Single,3184,20646,9,Y,No,16,2,4,80,1,12,0,2,24,12,3,14
37,No,Travel_Frequently,556,Research & Development,11,1,Marketing,1,185,2,Male,39,3,3,Research Scientist,3,Divorced,9915,16040,5,Y,No,22,4,4,80,3,11,3,3,5,7,5,6
22,No,Non-Travel,158,Sales,26,3,Other,1,186,2,Female,76,3,3,Laboratory Technician,4,Divorced,11378,2431,6,Y,No,19,1,4,80,0,7,1,1,29,11,5,0
53,No,Non-Travel,1056,Sales,15,4,Medical,1,187,3,Female,47,2,1,Manager,2,Married,2850,21909,0,Y,No,20,4,1,80,0,4,2,3,11,7,10,0
25,No,Non-Travel,670,Human Resources,20,2,Marketing,1,188,3,Female,91,2,4,Healthcare Representative,2,Single,12134,20224,4,Y,No,16,2,2,80,2,9,2,1,6,17,0,10
28,Yes,Travel_Rarely,164,Research & Development,19,2,Life Sciences,1,189,4,Male,30,2,1,Research Scientist,3,Divorced,11676,22944,0,Y,No,12,3,1,80,0,22,1,1,13,4,1,8
19,No,Travel_Rarely,1492,Sales,23,4,Marketing,1,190,4,Male,60,3,4,Sales Executive,3,Single,16982,23138,3,Y,No,11,1,3,80,0,30,4,4,3,17,8,13
53,No,Travel_Frequently,187,Human Resources,3,3,Marketing,1,191,1,Male,38,4,4,Manager,2,Divorced,18317,11580,7,Y,No,24,2,3,80,1,10,1,2,16,16,8,13
41,No,Travel_Frequently,992,Human Resources,27,1,Life Sciences,1,192,2,Male,93,1,5,Manufacturing Director,3,Divorced,14143,14187,6,Y,No,17,2,4,80,1,14,4,4,29,7,7,7
58,No,Travel_Rarely,1037,Research & Development,23,3,Medical,1,193,2,Male,31,3,3,Sales Representative,1,Divorced,13899,17928,9,Y,No,13,3,4,80,2,31,0,2,3,13,6,8
40,No,Travel_Rarely,1128,Sales,7,4,Medical,1,194,3,Female,55,4,2,Sales Executive,3,Single,12806,7733,2,Y,No,15,1,3,80,2,13,2,2,3,7,9,0
39,No,Travel_Frequently,903,Sales,10,1,Medical,1,195,2,Female,31,1,1,Manager,3,Single,18288,22001,5,Y,Yes,22,1,1,80,0,28,4,4,24,10,10,2
27,No,Travel_Rarely,202,Sales,28,3,Technical Degree,1,196,2,Male,39,2,1,Healthcare Representative,3,Divorced,14530,24245,4,Y,No,22,3,2,80,0,14,0,4,16,13,2,6
47,No,Travel_Rarely,421,Research & Development,21,4,Life Sciences,1,197,4,Female,44,3,1,Manager,3,Married,13575,7300,7,Y,No,10,3,2,80,3,34,4,4,17,15,6,5
49,No,Non-Travel,1245,Research & Development,11,1,Technical Degree,1,198,4,Male,62,1,1,Manufacturing Director,2,Single,7998,8125,6,Y,Yes,24,3,4,80,1,13,4,2,11,16,2,8
57,No,Travel_Frequently,355,Human Resources,13,2,Technical Degree,1,199,1,Female,54,3,4,Sales Representative,4,Single,8244,19797,7,Y,No,24,3,1,80,3,11,1,4,4,1,14,5
27,No,Non-Travel,877,Research & Development,28,4,Medical,1,200,2,Female,77,1,1,Laboratory Technician,3,Single,19471,17892,8,Y,No,10,1,1,80,0,10,2,3,4,3,12,12
47,No,Travel_Rarely,246,Human Resources,21,2,Medical,1,201,3,Male,38,4,1,Sales Representative,1,Divorced,4509,11890,9,Y,No,17,4,3,80,0,23,5,1,27,2,14,13
25,No,Non-Travel,1399,Sales,5,1,Marketing,1,202,3,Female,73,2,2,Healthcare Representative,2,Single,5122,23845,4,Y,No,12,3,4,80,3,3,4,3,6,7,4,8
50,Yes,Travel_Rarely,195,Sales,23,2,Medical,1,203,1,Male,75,4,2,Sales Executive,1,Married,11478,16981,6,Y,No,17,3,1,80,3,2,3,1,27,11,6,14
29,Yes,Non-Travel,1271,Sales,25,2,Medical,1,204,2,Male,33,4,5,Sales Representative,4,Single,9762,23029,9,Y,No,15,3,2,80,3,21,5,1,8,14,12,0
42,No,Travel_Rarely,690,Human Resources,26,4,Medical,1,205,2,Female,73,3,4,Sales Representative,3,Married,1358,15718,4,Y,No,19,3,3,80,1,39,1,1,13,9,10,1
51,No,Travel_Frequently,231,Research & Development,6,3,Medical,1,206,3,Male,68,2,1,Human Resources,1,Single,2526,19013,7,Y,No,23,2,4,80,3,31,2,4,8,6,7,4
42,No,Travel_Frequently,330,Sales,26,4,Marketing,1,207,4,Female,43,1,4,Human Resources,3,Married,19427,6201,8,Y,No,22,4,2,80,2,13,5,2,11,6,3,11
32,No,Travel_Rarely,873,Sales,4,1,Technical Degree,1,208,2,Female,42,1,1,Laboratory Technician,4,Divorced,17567,11943,0,Y,No,20,4,2,80,3,11,2,3,7,0,10,13
32,No,Travel_Rarely,1119,Human Resources,14,4,Technical Degree,1,209,1,Male,86,4,3,Human Resources,3,Single,3846,7758,8,Y,No,18,4,1,80,2,11,0,1,16,10,12,1
40,No,Travel_Rarely,1066,Research & Development,21,1,Life Sciences,1,210,2,Female,93,4,3,Healthcare Representative,3,Divorced,9558,24829,2,Y,No,19,2,4,80,2,31,2,3,3,14,0,12
57,No,Non-Travel,998,Sales,27,3,Technical Degree,1,211,1,Female,35,1,5,Research Scientist,2,Single,4735,20886,8,Y,No,13,3,2,80,2,6,2,4,7,9,11,5
50,No,Travel_Rarely,504,Research & Development,26,2,Other,1,212,2,Male,53,2,3,Sales Executive,2,Divorced,2198,2408,1,Y,No,24,3,4,80,2,8,1,2,29,15,12,5
28,Yes,Travel_Rarely,1137,Research & Development,10,2,Technical Degree,1,213,2,Female,60,1,3,Sales Representative,3,Single,6919,6328,1,Y,Yes,24,4,1,80,2,19,4,2,20,10,6,1
50,No,Travel_Rarely,437,Sales,7,1,Marketing,1,214,2,Male,55,3,5,Manufacturing Director,3,Divorced,19436,22840,7,Y,No,19,2,4,80,2,1,5,3,29,5,5,14
42,No,Non-Travel,1028,Sales,4,1,Marketing,1,215,2,Male,34,1,4,Human Resources,1,Married,8222,7194,0,Y,No,13,2,4,80,3,30,1,4,3,16,7,3
21,No,Travel_Rarely,375,Sales,24,4,Medical,1,216,1,Female,97,2,4,Human Resources,1,Divorced,12398,15491,6,Y,No,22,4,1,80,2,20,0,3,25,17,11,10
58,Yes,Non-Travel,574,Research & Development,21,3,Marketing,1,217,3,Male,95,4,2,Healthcare Representative,4,Married,17834,9670,9,Y,No,17,1,1,80,3,31,5,3,26,1,5,0
32,Yes,Travel_Frequently,140,Human Resources,16,3,Other,1,218,3,Male,64,3,5,Research Scientist,3,Divorced,11352,8287,1,Y,Yes,13,1,2,80,1,16,5,3,20,5,3,7
59,No,Travel_Rarely,397,Research & Development,22,4,Life Sciences,1,219,3,Female,59,1,1,Human Resources,2,Single,6303,21052,1,Y,Yes,16,3,3,80,2,20,5,2,27,16,4,11
41,No,Non-Travel,1087,Research & Development,16,3,Technical Degree,1,220,3,Male,58,1,2,Sales Representative,2,Single,10109,10107,6,Y,No,16,2,4,80,0,21,4,3,22,0,10,9
33,No,Travel_Frequently,1284,Research & Development,10,4,Technical Degree,1,221,4,Female,91,3,2,Human Resources,1,Divorced,8074,4831,2,Y,No,11,4,1,80,3,36,5,4,3,2,10,3
30,Yes,Travel_Frequently,1310,Research & Development,6,4,Other,1,222,2,Female,48,3,3,Sales Representative,1,Divorced,10437,18402,9,Y,Yes,21,3,1,80,3,31,0,1,5,5,7,14
27,No,Travel_Rarely,873,Human Resources,27,1,Other,1,223,3,Female,93,1,3,Manufacturing Director,2,Married,9296,3612,8,Y,No,21,4,1,80,3,35,2,1,2,10,7,13
26,No,Travel_Rarely,820,Sales,16,3,Other,1,224,4,Male,49,1,4,Laboratory Technician,2,Single,13934,4007,6,Y,No,23,2,3,80,3,7,2,2,21,17,5,3
21,Yes,Non-Travel,1347,Human Resources,29,2,Other,1,225,1,Female,53,4,2,Sales Executive,2,Married,19783,4783,9,Y,Yes,13,4,1,80,3,1,2,4,14,19,12,6
18,No,Travel_Rarely,1009,Human Resources,6,3,Other,1,226,3,Female,39,2,3,Sales Representative,3,Single,14620,14246,5,Y,Yes,21,2,2,80,0,1,2,3,8,13,2,0
46,Yes,Travel_Rarely,859,Human Resources,23,2,Marketing,1,227,2,Male,77,3,1,Laboratory Technician,2,Single,2753,24253,2,Y,Yes,11,4,1,80,1,3,3,4,1,18,4,10
53,No,Non-Travel,1093,Sales,25,2,Medical,1,228,3,Female,76,4,5,Manager,2,Single,15515,10364,6,Y,Yes,24,2,2,80,3,22,2,2,9,8,8,2
24,Yes,Non-Travel,529,Sales,28,2,Other,1,229,1,Male,66,1,2,Sales Executive,1,Single,12666,15685,7,Y,No,16,2,1,80,0,2,4,1,20,1,1,5
48,No,Non-Travel,893,Research & Development,18,1,Other,1,230,3,Male,81,2,1,Human Resources,3,Married,1652,3071,0,Y,No,16,3,4,80,1,5,4,4,20,2,7,9
37,No,Travel_Rarely,465,Sales,15,4,Technical Degree,1,231,4,Male,80,3,2,Human Resources,4,Married,2499,5015,3,Y,No,18,2,1,80,0,16,2,3,24,1,9,2
36,Yes,Travel_Frequently,780,Human Resources,12,1,Life Sciences,1,232,1,Male,48,3,3,Manufacturing Director,2,Married,4480,10491,0,Y,Yes,10,4,1,80,3,20,2,1,6,1,14,3
59,No,Travel_Rarely,157,Sales,17,4,Marketing,1,233,2,Male,64,1,4,Healthcare Representative,1,Divorced,5214,16431,8,Y,Yes,15,1,4,80,3,12,3,3,22,0,8,0
58,Yes,Travel_Frequently,464,Research & Development,12,4,Marketing,1,234,1,Male,57,2,3,Manager,4,Married,14856,19839,2,Y,Yes,12,3,2,80,3,16,5,2,23,4,6,1
28,No,Travel_Frequently,703,Sales,22,4,Marketing,1,235,4,Male,97,2,4,Laboratory Technician,2,Divorced,12852,20798,5,Y,No,19,2,1,80,2,11,0,2,29,17,14,13
56,No,Non-Travel,715,Human Resources,12,4,Medical,1,236,1,Female,97,4,3,Sales Executive,3,Divorced,17892,2102,9,Y,No,16,4,3,80,3,22,2,2,21,0,3,1
34,Yes,Travel_Frequently,720,Research & Development,25,2,Technical Degree,1,237,1,Female,61,4,3,Human Resources,1,Single,2802,11426,2,Y,No,17,3,2,80,1,4,2,1,16,2,7,14
26,No,Travel_Frequently,188,Research & Development,27,3,Technical Degree,1,238,4,Male,55,3,2,Healthcare Representative,2,Married,17970,24194,5,Y,No,20,3,3,80,2,20,5,1,14,10,14,1
25,Yes,Non-Travel,1131,Research & Development,6,1,Marketing,1,239,3,Female,63,4,5,Laboratory Technician,1,Married,19637,18525,5,Y,Yes,14,2,1,80,1,21,4,3,26,3,4,4
57,No,Travel_Rarely,279,Sales,9,3,Life Sciences,1,240,2,Male,78,2,4,Laboratory Technician,2,Single,16435,12136,4,Y,Yes,14,4,3,80,1,22,2,4,14,5,5,14
21,No,Travel_Frequently,483,Sales,14,3,Technical Degree,1,241,2,Male,92,3,1,Manufacturing Director,2,Single,5640,20411,4,Y,No,17,1,4,80,1,19,0,2,26,7,13,5
25,No,Travel_Frequently,892,Human Resources,17,4,Other,1,242,3,Female,59,3,2,Healthcare Representative,4,Single,1933,3908,4,Y,No,13,3,1,80,3,13,2,1,2,10,14,4
27,Yes,Non-Travel,701,Human Resources,17,4,Technical Degree,1,243,2,Female,52,4,2,Sales Executive,1,Single,19453,16361,3,Y,Yes,23,3,1,80,3,36,2,3,26,10,10,12
22,No,Travel_Frequently,1004,Sales,7,4,Marketing,1,244,3,Male,55,1,1,Sales Representative,1,Divorced,16399,22699,4,Y,No,22,1,4,80,2,21,0,4,23,6,10,0
20,No,Non-Travel,1241,Research & Development,15,4,Marketing,1,245,3,Female,63,3,1,Human Resources,4,Divorced,18216,13459,1,Y,No,21,2,2,80,2,14,0,4,2,5,8,2
25,No,Travel_Rarely,677,Research & Development,3,1,Other,1,246,3,Male,33,2,2,Sales Executive,2,Married,8147,12607,1,Y,No,21,1,4,80,1,34,5,4,26,14,7,12
39,Yes,Travel_Rarely,814,Human Resources,15,1,Marketing,1,247,3,Male,95,4,4,Human Resources,3,Divorced,16641,3219,6,Y,Yes,18,3,4,80,1,18,0,2,2,3,13,13
31,Yes,Travel_Rarely,722,Sales,27,4,Medical,1,248,3,Male,34,2,4,Human Resources,4,Married,3387,11285,9,Y,No,14,1,3,80,1,6,1,1,15,13,12,5
38,No,Travel_Rarely,235,Human Resources,8,3,Marketing,1,249,1,Female,79,1,2,Sales Executive,4,Single,16042,10018,0,Y,Yes,12,3,2,80,1,1,1,4,14,6,0,0
32,No,Travel_Rarely,1378,Human Resources,24,4,Technical Degree,1,250,2,Male,77,4,1,Healthcare Representative,4,Divorced,10744,8465,7,Y,No,20,2,3,80,2,13,1,3,28,7,8,4
26,No,Travel_Rarely,946,Research & Development,17,1,Medical,1,251,4,Male,35,3,5,Manager,4,Single,3486,2094,3,Y,Yes,16,2,3,80,1,38,3,1,4,19,7,0
19,No,Travel_Rarely,653,Human Resources,13,3,Other,1,252,4,Male,86,4,1,Sales Representative,1,Married,11812,10059,1,Y,Yes,14,3,1,80,0,38,0,1,8,6,9,6
34,No,Non-Travel,170,Human Resources,24,2,Marketing,1,253,2,Male,50,1,3,Laboratory Technician,4,Divorced,9084,16018,2,Y,No,10,1,1,80,3,9,4,1,19,7,6,4
43,No,Travel_Frequently,1459,Sales,24,1,Other,1,254,3,Female,62,1,5,Human Resources,3,Married,7335,11120,9,Y,No,16,4,2,80,2,23,2,2,24,8,10,5
43,Yes,Non-Travel,394,Research & Development,24,1,Medical,1,255,2,Male,95,3,5,Research Scientist,1,Married,3796,5696,7,Y,No,18,4,4,80,1,30,5,1,15,1,5,9
28,No,Travel_Rarely,1088,Research & Development,25,3,Technical Degree,1,256,4,Female,93,1,1,Manager,3,Single,9080,18977,9,Y,No,22,1,4,80,2,15,0,3,17,10,5,8
21,Yes,Non-Travel,469,Sales,13,3,Marketing,1,257,2,Female,74,1,4,Manufacturing Director,1,Married,8153,15164,0,Y,No,11,2,2,80,2,36,4,1,16,6,0,6
32,No,Travel_Frequently,181,Research & Development,18,4,Technical Degree,1,258,3,Male,44,2,3,Human Resources,1,Divorced,7639,22065,9,Y,No,20,2,1,80,1,23,2,2,22,0,13,11
34,No,Non-Travel,1178,Human Resources,26,1,Other,1,259,1,Male,86,4,5,Laboratory Technician,3,Married,4386,4853,0,Y,Yes,14,1,4,80,2,32,5,1,18,13,9,8
38,No,Non-Travel,265,Sales,16,2,Medical,1,260,2,Male,59,1,4,Human Resources,2,Single,11375,5052,3,Y,No,14,3,4,80,2,24,1,4,16,8,4,14
23,No,Travel_Rarely,1009,Sales,14,1,Marketing,1,261,3,Male,40,3,2,Research Scientist,1,Married,4164,15223,0,Y,No,15,3,2,80,0,8,3,4,8,16,12,13
21,Yes,Travel_Frequently,663,Sales,17,3,Technical Degree,1,262,2,Female,97,3,4,Sales Representative,3,Divorced,15503,13850,8,Y,No,22,3,4,80,0,4,2,1,10,8,14,1
18,No,Travel_Rarely,908,Human Resources,24,1,Life Sciences,1,263,1,Female,47,2,2,Human Resources,3,Divorced,1022,20287,9,Y,No,21,1,2,80,1,26,3,1,27,3,13,14
39,Yes,Non-Travel,482,Research & Development,10,2,Other,1,264,3,Female,97,1,1,Human Resources,1,Married,3530,22339,8,Y,No,15,4,1,80,1,13,5,1,9,11,10,1
44,No,Travel_Rarely,1044,Research & Development,5,4,Marketing,1,265,1,Male,52,3,2,Sales Representative,1,Married,18304,3780,4,Y,No,15,4,4,80,3,34,3,4,24,16,11,1
58,No,Travel_Rarely,780,Sales,21,4,Technical Degree,1,266,3,Male,83,4,1,Sales Executive,4,Divorced,19335,14500,0,Y,Yes,20,1,2,80,1,14,3,4,14,18,8,9
43,No,Travel_Frequently,1088,Research & Development,9,4,Other,1,267,3,Female,49,3,3,Manager,4,Married,19376,21035,4,Y,No,22,2,1,80,2,34,2,3,14,2,8,9
31,Yes,Non-Travel,1347,Research & Development,14,4,Marketing,1,268,3,Female,44,4,2,Manufacturing Director,4,Married,9005,19679,3,Y,Yes,17,2,3,80,2,30,0,2,29,1,2,12
58,No,Non-Travel,1163,Research & Development,5,3,Medical,1,269,4,Female,35,2,3,Sales Representative,4,Single,6874,23050,2,Y,No,21,3,3,80,2,9,1,2,3,8,13,12
43,No,Non-Travel,539,Human Resources,18,3,Marketing,1,270,3,Female,48,1,1,Sales Representative,1,Single,16502,21739,9,Y,No,16,2,3,80,0,29,2,2,12,11,7,1
59,No,Travel_Rarely,702,Human Resources,23,3,Medical,1,271,2,Male,60,2,5,Human Resources,2,Single,10631,19433,4,Y,No,10,3,2,80,3,11,4,4,5,19,14,9
27,No,Travel_Frequently,917,Sales,10,1,Technical Degree,1,272,4,Female,38,2,3,Human Resources,4,Divorced,13331,19237,3,Y,No,12,2,4,80,1,19,5,2,15,14,3,5
33,No,Non-Travel,1413,Research & Development,11,1,Other,1,273,1,Female,95,2,3,Sales Executive,3,Divorced,15052,15450,2,Y,Yes,15,3,3,80,0,39,4,2,17,9,10,14
38,No,Travel_Frequently,1362,Research & Development,23,2,Medical,1,274,4,Male,32,3,1,Sales Executive,1,Single,12976,9246,7,Y,No,24,1,1,80,2,2,3,4,25,6,8,3
47,Yes,Travel_Frequently,1162,Human Resources,13,4,Life Sciences,1,275,2,Female,46,1,2,Research Scientist,1,Divorced,11617,6909,5,Y,No,14,1,2,80,2,20,4,3,11,3,10,2
46,No,Non-Travel,629,Sales,11,2,Other,1,276,4,Female,56,3,5,Research Scientist,2,Married,6001,15172,1,Y,Yes,17,4,2,80,1,20,1,3,16,11,0,11
20,No,Travel_Rarely,1343,Human Resources,14,4,Technical Degree,1,277,2,Female,72,3,4,Healthcare Representative,3,Divorced,17781,3156,4,Y,No,18,4,4,80,3,1,3,4,18,5,5,13
31,No,Non-Travel,1343,Research & Development,18,1,Technical Degree,1,278,1,Female,41,4,3,Laboratory Technician,4,Married,15060,4040,6,Y,No,20,4,2,80,1,10,0,4,21,11,10,3
41,No,Non-Travel,1379,Human Resources,19,4,Technical Degree,1,279,3,Female,88,1,1,Manufacturing Director,4,Divorced,11277,5988,8,Y,No,19,2,4,80,3,24,5,2,26,1,11,7
47,No,Non-Travel,342,Research & Development,17,2,Technical Degree,1,280,1,Female,31,4,2,Laboratory Technician,3,Single,17221,12415,6,Y,No,20,1,4,80,0,18,5,4,18,14,7,14
42,No,Non-Travel,1376,Human Resources,1,1,Technical Degree,1,281,3,Female,73,1,1,Healthcare Representative,4,Married,1233,9188,1,Y,No,24,2,4,80,0,2,3,1,27,15,0,13
52,Yes,Travel_Frequently,605,Human Resources,20,3,Other,1,282,1,Male,76,3,5,Manager,4,Divorced,7997,12150,5,Y,Yes,23,1,4,80,2,18,2,3,22,19,14,14
26,No,Travel_Rarely,986,Research & Development,25,4,Life Sciences,1,283,1,Female,73,3,2,Laboratory Technician,1,Divorced,6839,5273,9,Y,No,13,1,4,80,0,29,3,2,26,3,6,1
23,No,Travel_Frequently,942,Human Resources,13,3,Technical Degree,1,284,1,Male,67,1,1,Manager,3,Divorced,5233,5088,3,Y,No,18,2,3,80,0,35,0,3,22,9,14,3
29,No,Travel_Rarely,1336,Research & Development,21,3,Life Sciences,1,285,3,Male,60,4,2,Sales Representative,2,Divorced,4969,12890,0,Y,No,18,1,4,80,0,22,5,4,16,6,4,9
